Time: 2022-11-28 16:56:00 ms:652 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-28 16:56:03 ms:654 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-28 16:56:06 ms:666 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-28 16:56:09 ms:668 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-28 16:56:12 ms:682 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-28 16:56:15 ms:684 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-28 16:56:18 ms:685 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-28 16:56:21 ms:685 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-28 16:56:24 ms:685 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-28 16:56:34 ms:638 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-28 16:56:37 ms:619 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-28 17:35:16 ms:859 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:49:22 ms:698 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:49:25 ms:665 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:49:28 ms:667 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:49:31 ms:668 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:49:54 ms:761 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:49:57 ms:741 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:00 ms:743 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:03 ms:744 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:06 ms:756 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:09 ms:758 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:12 ms:759 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:15 ms:772 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:18 ms:788 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:21 ms:788 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:24 ms:788 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:27 ms:789 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:30 ms:792 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:33 ms:803 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:36 ms:805 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:39 ms:807 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:42 ms:808 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:45 ms:817 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:48 ms:820 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:51 ms:821 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:50:54 ms:833 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:51:26 ms:382 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:51:29 ms:350 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:51:32 ms:350 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:51:35 ms:351 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:51:38 ms:352 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:51:41 ms:353 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:52:16 ms:157 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:52:19 ms:131 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:52:25 ms:005 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:52:28 ms:005 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:53:33 ms:772 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:53:36 ms:751 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:53:42 ms:393 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:53:54 ms:354 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:53:57 ms:363 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:54:21 ms:451 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:54:24 ms:424 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:54:27 ms:437 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:54:30 ms:452 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:54:33 ms:466 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:54:36 ms:467 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:54:39 ms:469 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:54:42 ms:481 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:54:45 ms:483 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:54:48 ms:499 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:54:51 ms:501 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:54:54 ms:514 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:54:57 ms:518 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:55:00 ms:520 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:55:03 ms:529 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:55:06 ms:544 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:55:09 ms:552 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:55:12 ms:560 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:55:15 ms:562 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:55:18 ms:575 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 10:55:21 ms:577 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:05:09 ms:252 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:05:12 ms:220 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:05:15 ms:218 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:05:18 ms:221 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:06:12 ms:950 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:06:15 ms:922 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:06:18 ms:934 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:06:21 ms:935 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:06:24 ms:937 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:06:27 ms:949 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:06:30 ms:950 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:06:33 ms:965 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:06:36 ms:965 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:06:39 ms:966 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:06:42 ms:967 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:06:45 ms:981 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:06:48 ms:982 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:06:51 ms:984 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:06:54 ms:985 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:06:57 ms:998 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:07:59 ms:309 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:02 ms:276 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:05 ms:278 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:08 ms:292 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:11 ms:293 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:14 ms:309 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:17 ms:309 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:20 ms:322 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:23 ms:337 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:26 ms:338 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:29 ms:353 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:32 ms:353 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:35 ms:355 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:38 ms:356 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:41 ms:356 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:44 ms:370 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:47 ms:383 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:50 ms:383 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:53 ms:385 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:56 ms:387 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:08:59 ms:388 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:57:15 ms:143 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:57:18 ms:112 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:57:21 ms:115 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:57:24 ms:115 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:57:27 ms:116 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:57:30 ms:129 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:57:33 ms:130 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:57:36 ms:130 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:57:39 ms:143 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:57:42 ms:145 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:57:45 ms:158 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:57:48 ms:159 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:57:51 ms:159 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:57:54 ms:160 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:57:57 ms:175 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:58:00 ms:176 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:58:03 ms:191 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:58:06 ms:193 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:58:09 ms:206 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:58:12 ms:208 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 11:58:15 ms:222 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 12:27:09 ms:089 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 12:27:12 ms:081 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 12:27:15 ms:084 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 12:47:47 ms:978 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 12:51:45 ms:180 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 12:51:48 ms:160 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 12:51:51 ms:161 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 12:52:03 ms:891 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 12:52:06 ms:889 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 12:52:09 ms:882 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 12:52:12 ms:894 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:13:51 ms:528 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:13:54 ms:524 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:13:57 ms:539 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:14:00 ms:551 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:14:03 ms:551 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:14:06 ms:554 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:14:09 ms:566 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:14:12 ms:567 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:14:15 ms:580 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:14:18 ms:581 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:14:21 ms:582 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:14:24 ms:583 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:14:27 ms:583 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:14:50 ms:554 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:14:53 ms:535 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:14:56 ms:536 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:14:59 ms:549 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:31:20 ms:448 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:31:23 ms:429 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:31:26 ms:430 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:31:29 ms:440 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:31:44 ms:431 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 13:31:47 ms:412 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:08:34 ms:086 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:08:37 ms:067 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:08:40 ms:067 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:08:43 ms:067 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:08:46 ms:067 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:08:49 ms:083 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:08:52 ms:084 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:08:55 ms:096 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:08:58 ms:096 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:09:01 ms:097 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:09:04 ms:112 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:09:07 ms:113 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:09:10 ms:128 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:09:13 ms:128 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:09:16 ms:143 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:09:19 ms:144 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:09:22 ms:145 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:09:25 ms:158 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:09:28 ms:159 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:09:31 ms:161 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 15:09:34 ms:161 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-29 18:23:05 ms:346 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 09:49:28 ms:601 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 09:49:31 ms:561 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 09:49:34 ms:561 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 09:49:37 ms:562 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 09:49:40 ms:576 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 09:49:43 ms:590 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 09:49:46 ms:590 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 10:09:31 ms:002 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 10:09:33 ms:971 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 10:09:38 ms:602 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 10:09:41 ms:562 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 10:12:27 ms:008 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 10:12:29 ms:819 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 10:12:32 ms:983 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 10:12:35 ms:981 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 10:12:40 ms:475 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 11:27:58 ms:429 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 11:28:01 ms:419 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 11:28:39 ms:170 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 11:28:42 ms:164 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 11:28:45 ms:165 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 11:29:17 ms:153 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 11:29:20 ms:134 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 11:29:23 ms:135 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 11:29:26 ms:136 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 11:29:29 ms:150 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 11:29:47 ms:651 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 11:29:50 ms:632 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 16:18:13 ms:605 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 16:18:16 ms:581 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 16:18:19 ms:598 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 16:18:22 ms:600 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 16:18:45 ms:824 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 16:18:48 ms:784 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 16:18:51 ms:785 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 16:18:54 ms:787 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:53:16 ms:559 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:53:19 ms:540 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:53:22 ms:548 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:53:25 ms:548 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:53:28 ms:550 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:53:31 ms:551 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:53:34 ms:563 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:53:37 ms:564 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:53:40 ms:564 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:53:43 ms:580 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:53:46 ms:580 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:53:49 ms:581 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:53:52 ms:596 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:53:55 ms:611 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:53:58 ms:613 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:54:01 ms:627 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:54:04 ms:641 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:54:07 ms:643 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 20:54:21 ms:345 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 21:27:05 ms:928 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 21:27:20 ms:003 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 21:43:07 ms:703 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 21:43:23 ms:270 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 21:43:35 ms:885 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 21:43:38 ms:878 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 21:52:25 ms:195 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-11-30 21:52:28 ms:178 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:55:27 ms:352 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:55:30 ms:344 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:55:33 ms:346 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:55:36 ms:360 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:55:39 ms:361 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:55:42 ms:376 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:55:45 ms:376 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:55:48 ms:378 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:55:51 ms:378 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:55:54 ms:393 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:55:57 ms:409 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:56:00 ms:425 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:56:03 ms:438 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:56:06 ms:440 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:56:09 ms:440 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:56:12 ms:443 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:56:15 ms:455 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:56:18 ms:455 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:56:21 ms:457 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:56:24 ms:469 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 10:56:27 ms:470 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 11:04:03 ms:715 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 11:04:06 ms:708 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 11:04:09 ms:719 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 11:04:12 ms:721 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 11:04:15 ms:735 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 11:04:23 ms:843 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 11:04:29 ms:674 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 11:04:33 ms:193 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 11:04:36 ms:194 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 11:04:39 ms:206 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 11:04:42 ms:207 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 11:04:45 ms:209 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 11:04:48 ms:211 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 11:04:51 ms:220 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 11:04:54 ms:221 Level: LOG ERROR    Message: XSystem socket fail to send command
Time: 2022-12-01 11:04:57 ms:222 Level: LOG ERROR    Message: XSystem socket fail to send command
